timestamp,product_category_name,demand
2018-01-01 23:15:14,telefonia,1
2018-01-01 23:20:33,fashion_bolsas_e_acessorios,1
2018-01-01 23:22:57,bebes,2
2018-01-01 23:45:49,beleza_saude,1
2018-01-01 23:50:59,cama_mesa_banho,1
2018-01-02 00:04:05,cool_stuff,1
2018-01-02 02:28:40,papelaria,1
2018-01-02 06:31:44,beleza_saude,1
2018-01-02 07:50:34,cama_mesa_banho,1
2018-01-02 07:58:29,beleza_saude,1
2018-01-02 08:00:03,esporte_lazer,2
2018-01-02 08:33:33,bebidas,2
2018-01-02 09:08:46,informatica_acessorios,1
2018-01-02 09:12:59,papelaria,1
2018-01-02 09:25:50,eletronicos,1
2018-01-02 09:33:31,moveis_decoracao,2
2018-01-02 09:37:13,esporte_lazer,1
2018-01-02 09:45:15,moveis_decoracao,1
2018-01-02 10:03:57,relogios_presentes,1
2018-01-02 10:03:59,esporte_lazer,1
2018-01-02 10:06:33,automotivo,1
2018-01-02 10:19:18,utilidades_domesticas,2
2018-01-02 10:31:49,moveis_decoracao,1
2018-01-02 10:32:22,cool_stuff,1
2018-01-02 10:39:56,malas_acessorios,1
2018-01-02 10:45:15,cool_stuff,1
2018-01-02 10:46:49,cama_mesa_banho,2
2018-01-02 10:49:29,perfumaria,1
2018-01-02 10:51:33,automotivo,1
2018-01-02 10:51:45,cama_mesa_banho,2
2018-01-02 10:58:31,esporte_lazer,1
2018-01-02 11:03:27,papelaria,1
2018-01-02 11:07:23,informatica_acessorios,2
2018-01-02 11:10:46,moveis_decoracao,1
2018-01-02 11:12:14,moveis_decoracao,1
2018-01-02 11:19:07,construcao_ferramentas_jardim,1
2018-01-02 11:24:28,fashion_bolsas_e_acessorios,2
2018-01-02 11:36:41,beleza_saude,1
2018-01-02 11:39:42,cama_mesa_banho,1
2018-01-02 11:40:17,bebidas,1
2018-01-02 11:43:50,beleza_saude,1
2018-01-02 11:44:07,papelaria,1
2018-01-02 11:49:03,alimentos_bebidas,2
2018-01-02 11:55:22,cama_mesa_banho,1
2018-01-02 11:59:49,eletronicos,1
2018-01-02 12:03:03,telefonia,2
2018-01-02 12:04:47,eletroportateis,1
2018-01-02 12:11:24,ferramentas_jardim,2
2018-01-02 12:13:57,beleza_saude,1
2018-01-02 12:16:36,eletronicos,1
2018-01-02 12:29:58,esporte_lazer,1
2018-01-02 12:30:15,bebes,1
2018-01-02 12:31:13,automotivo,1
2018-01-02 12:31:51,eletronicos,1
2018-01-02 12:33:25,beleza_saude,1
2018-01-02 12:34:29,ferramentas_jardim,1
2018-01-02 12:39:20,automotivo,1
2018-01-02 12:39:58,market_place,1
2018-01-02 12:52:36,bebes,1
2018-01-02 12:56:14,papelaria,1
2018-01-02 13:07:22,eletronicos,1
2018-01-02 13:08:31,bebes,1
2018-01-02 13:11:53,bebes,1
2018-01-02 13:15:21,esporte_lazer,1
2018-01-02 13:17:32,beleza_saude,1
2018-01-02 13:23:45,cool_stuff,1
2018-01-02 13:26:14,cama_mesa_banho,1
2018-01-02 13:33:04,papelaria,1
2018-01-02 13:37:04,cama_mesa_banho,2
2018-01-02 13:40:05,beleza_saude,1
2018-01-02 13:40:56,papelaria,1
2018-01-02 13:42:06,perfumaria,1
2018-01-02 13:48:59,beleza_saude,1
2018-01-02 13:54:45,climatizacao,1
2018-01-02 13:57:36,alimentos_bebidas,1
2018-01-02 14:00:49,cama_mesa_banho,1
2018-01-02 14:01:00,eletronicos,1
2018-01-02 14:04:54,relogios_presentes,1
2018-01-02 14:13:47,instrumentos_musicais,1
2018-01-02 14:40:45,perfumaria,1
2018-01-02 14:43:05,automotivo,1
2018-01-02 14:44:14,eletronicos,1
2018-01-02 14:45:26,fashion_bolsas_e_acessorios,1
2018-01-02 14:47:05,cool_stuff,1
2018-01-02 14:48:36,livros_interesse_geral,1
2018-01-02 14:48:48,livros_tecnicos,1
2018-01-02 14:53:36,construcao_ferramentas_construcao,1
2018-01-02 14:54:52,esporte_lazer,1
2018-01-02 14:55:08,beleza_saude,1
2018-01-02 15:02:30,esporte_lazer,1
2018-01-02 15:02:31,cama_mesa_banho,1
2018-01-02 15:06:02,bebidas,1
2018-01-02 15:16:36,moveis_decoracao,1
2018-01-02 15:21:34,papelaria,1
2018-01-02 15:23:19,esporte_lazer,2
2018-01-02 15:25:51,informatica_acessorios,1
2018-01-02 15:26:11,telefonia_fixa,1
2018-01-02 15:38:10,eletronicos,1
2018-01-02 15:38:56,beleza_saude,1
2018-01-02 15:47:32,bebes,1
2018-01-02 15:48:12,informatica_acessorios,1
2018-01-02 16:02:11,eletronicos,1
2018-01-02 16:06:06,fashion_bolsas_e_acessorios,1
2018-01-02 16:07:09,telefonia,1
2018-01-02 16:08:11,cama_mesa_banho,1
2018-01-02 16:09:04,instrumentos_musicais,1
2018-01-02 16:11:58,instrumentos_musicais,1
2018-01-02 16:14:58,cool_stuff,1
2018-01-02 16:15:29,eletroportateis,1
2018-01-02 16:17:41,perfumaria,1
2018-01-02 16:17:43,eletronicos,1
2018-01-02 16:22:15,pcs,1
2018-01-02 16:22:19,esporte_lazer,1
2018-01-02 16:24:18,brinquedos,1
2018-01-02 16:24:18,papelaria,1
2018-01-02 16:24:58,papelaria,1
2018-01-02 16:25:51,cool_stuff,1
2018-01-02 16:26:54,industria_comercio_e_negocios,1
2018-01-02 16:46:47,informatica_acessorios,1
2018-01-02 16:48:39,beleza_saude,1
2018-01-02 16:53:24,cama_mesa_banho,2
2018-01-02 17:04:40,consoles_games,1
2018-01-02 17:05:06,cama_mesa_banho,1
2018-01-02 17:05:06,utilidades_domesticas,1
2018-01-02 17:12:03,relogios_presentes,1
2018-01-02 17:15:49,cool_stuff,1
2018-01-02 17:19:30,telefonia,1
2018-01-02 17:22:35,beleza_saude,1
2018-01-02 17:29:06,papelaria,1
2018-01-02 17:33:07,automotivo,2
2018-01-02 17:35:56,eletronicos,1
2018-01-02 17:41:39,relogios_presentes,1
2018-01-02 17:42:24,papelaria,2
2018-01-02 17:46:40,esporte_lazer,1
2018-01-02 17:47:14,utilidades_domesticas,1
2018-01-02 17:47:42,malas_acessorios,1
2018-01-02 17:56:52,perfumaria,2
2018-01-02 18:05:22,automotivo,1
2018-01-02 18:05:48,climatizacao,1
2018-01-02 18:08:35,automotivo,1
2018-01-02 18:14:55,automotivo,1
2018-01-02 18:18:38,cama_mesa_banho,1
2018-01-02 18:30:12,telefonia,1
2018-01-02 18:35:50,fashion_bolsas_e_acessorios,1
2018-01-02 18:41:09,fashion_bolsas_e_acessorios,1
2018-01-02 18:55:31,cama_mesa_banho,2
2018-01-02 19:00:43,construcao_ferramentas_construcao,1
2018-01-02 19:04:53,bebidas,1
2018-01-02 19:09:21,cama_mesa_banho,1
2018-01-02 19:14:12,eletronicos,1
2018-01-02 19:26:43,pet_shop,1
2018-01-02 19:27:33,utilidades_domesticas,1
2018-01-02 19:37:17,moveis_sala,1
2018-01-02 19:41:40,utilidades_domesticas,1
2018-01-02 19:42:00,eletronicos,1
2018-01-02 19:50:33,relogios_presentes,1
2018-01-02 20:08:11,eletronicos,1
2018-01-02 20:12:54,eletronicos,1
2018-01-02 20:13:01,papelaria,1
2018-01-02 20:16:58,ferramentas_jardim,1
2018-01-02 20:21:06,bebes,1
2018-01-02 20:22:59,cama_mesa_banho,1
2018-01-02 20:24:12,telefonia,1
2018-01-02 20:26:37,moveis_decoracao,2
2018-01-02 20:28:10,utilidades_domesticas,1
2018-01-02 20:28:32,cama_mesa_banho,1
2018-01-02 20:32:36,papelaria,1
2018-01-02 20:34:57,eletronicos,1
2018-01-02 20:58:27,telefonia,1
2018-01-02 21:19:25,eletronicos,1
2018-01-02 21:22:55,malas_acessorios,1
2018-01-02 21:28:51,consoles_games,1
2018-01-02 21:30:21,telefonia,1
2018-01-02 21:30:37,papelaria,1
2018-01-02 21:34:10,cama_mesa_banho,1
2018-01-02 21:36:48,bebes,2
2018-01-02 21:39:36,consoles_games,1
2018-01-02 21:41:45,eletronicos,1
2018-01-02 21:42:46,cool_stuff,1
2018-01-02 21:49:40,papelaria,1
2018-01-02 22:04:57,informatica_acessorios,1
2018-01-02 22:05:05,cama_mesa_banho,1
2018-01-02 22:09:17,papelaria,1
2018-01-02 22:09:17,utilidades_domesticas,1
2018-01-02 22:09:27,telefonia,1
2018-01-02 22:12:06,beleza_saude,1
2018-01-02 22:12:34,papelaria,1
2018-01-02 22:12:48,esporte_lazer,1
2018-01-02 22:14:43,brinquedos,1
2018-01-02 22:20:01,eletronicos,1
2018-01-02 22:30:18,cama_mesa_banho,1
2018-01-02 22:59:30,relogios_presentes,1
2018-01-02 23:07:38,beleza_saude,1
2018-01-02 23:10:45,moveis_decoracao,1
2018-01-02 23:19:32,brinquedos,1
2018-01-02 23:26:09,perfumaria,2
2018-01-02 23:47:28,bebes,1
2018-01-03 00:04:11,relogios_presentes,1
2018-01-03 00:06:12,cama_mesa_banho,1
2018-01-03 00:16:06,ferramentas_jardim,1
2018-01-03 00:33:26,telefonia,1
2018-01-03 00:37:12,papelaria,1
2018-01-03 00:38:36,malas_acessorios,1
2018-01-03 00:43:53,eletronicos,1
2018-01-03 01:03:55,papelaria,1
2018-01-03 01:34:09,fashion_bolsas_e_acessorios,1
2018-01-03 02:55:26,beleza_saude,1
2018-01-03 03:24:57,cama_mesa_banho,1
2018-01-03 07:47:45,perfumaria,1
2018-01-03 08:15:46,bebes,1
2018-01-03 08:46:55,cama_mesa_banho,1
2018-01-03 08:58:37,brinquedos,1
2018-01-03 08:59:24,cama_mesa_banho,1
2018-01-03 09:11:36,papelaria,1
2018-01-03 09:11:40,telefonia,1
2018-01-03 09:14:25,cama_mesa_banho,2
2018-01-03 09:15:42,esporte_lazer,1
2018-01-03 09:16:57,relogios_presentes,1
2018-01-03 09:40:47,informatica_acessorios,1
2018-01-03 09:43:16,instrumentos_musicais,1
2018-01-03 09:43:58,esporte_lazer,1
2018-01-03 09:44:01,casa_construcao,1
2018-01-03 09:44:33,telefonia,1
2018-01-03 09:45:16,informatica_acessorios,1
2018-01-03 09:50:09,fashion_bolsas_e_acessorios,1
2018-01-03 09:56:14,beleza_saude,1
2018-01-03 10:00:53,bebes,1
2018-01-03 10:04:31,relogios_presentes,1
2018-01-03 10:05:32,agro_industria_e_comercio,1
2018-01-03 10:05:57,cama_mesa_banho,1
2018-01-03 10:05:57,moveis_decoracao,1
2018-01-03 10:06:30,instrumentos_musicais,1
2018-01-03 10:06:45,esporte_lazer,1
2018-01-03 10:11:19,utilidades_domesticas,1
2018-01-03 10:12:24,eletronicos,1
2018-01-03 10:27:33,cama_mesa_banho,1
2018-01-03 10:43:02,cama_mesa_banho,1
2018-01-03 10:48:57,utilidades_domesticas,1
2018-01-03 10:50:21,pcs,1
2018-01-03 10:51:21,telefonia,1
2018-01-03 10:59:25,eletronicos,1
2018-01-03 11:07:45,papelaria,1
2018-01-03 11:17:39,utilidades_domesticas,1
2018-01-03 11:18:09,cama_mesa_banho,1
2018-01-03 11:25:41,papelaria,1
2018-01-03 11:26:07,beleza_saude,1
2018-01-03 11:34:22,cama_mesa_banho,1
2018-01-03 11:37:39,informatica_acessorios,1
2018-01-03 11:47:25,automotivo,1
2018-01-03 11:48:15,cool_stuff,1
2018-01-03 11:50:15,esporte_lazer,1
2018-01-03 11:50:51,papelaria,1
2018-01-03 11:52:20,moveis_decoracao,1
2018-01-03 11:53:11,bebes,1
2018-01-03 11:59:24,consoles_games,1
2018-01-03 12:03:50,automotivo,1
2018-01-03 12:14:49,bebes,1
2018-01-03 12:15:02,cama_mesa_banho,1
2018-01-03 12:15:06,utilidades_domesticas,1
2018-01-03 12:20:10,cama_mesa_banho,1
2018-01-03 12:25:22,automotivo,1
2018-01-03 12:37:22,esporte_lazer,1
2018-01-03 12:37:55,papelaria,1
2018-01-03 12:40:29,consoles_games,1
2018-01-03 12:54:17,eletronicos,1
2018-01-03 12:54:52,telefonia,1
2018-01-03 13:01:10,cama_mesa_banho,1
2018-01-03 13:02:19,eletronicos,1
2018-01-03 13:15:09,bebes,1
2018-01-03 13:19:28,construcao_ferramentas_jardim,2
2018-01-03 13:24:00,eletronicos,2
2018-01-03 13:28:19,automotivo,1
2018-01-03 13:28:41,perfumaria,1
2018-01-03 13:33:18,utilidades_domesticas,1
2018-01-03 13:39:43,informatica_acessorios,1
2018-01-03 13:44:16,esporte_lazer,1
2018-01-03 13:52:44,perfumaria,1
2018-01-03 14:10:34,bebes,1
2018-01-03 14:11:04,malas_acessorios,1
2018-01-03 14:11:22,informatica_acessorios,1
2018-01-03 14:20:18,utilidades_domesticas,1
2018-01-03 14:24:39,eletronicos,1
2018-01-03 14:26:16,automotivo,1
2018-01-03 14:32:04,informatica_acessorios,1
2018-01-03 14:39:26,automotivo,1
2018-01-03 14:43:21,informatica_acessorios,1
2018-01-03 14:53:35,papelaria,1
2018-01-03 14:53:41,beleza_saude,1
2018-01-03 14:55:34,eletronicos,2
2018-01-03 14:58:25,utilidades_domesticas,1
2018-01-03 14:58:27,automotivo,1
2018-01-03 15:02:13,beleza_saude,1
2018-01-03 15:05:35,beleza_saude,1
2018-01-03 15:05:53,informatica_acessorios,2
2018-01-03 15:07:46,telefonia,1
2018-01-03 15:18:52,pet_shop,1
2018-01-03 15:19:57,telefonia,1
2018-01-03 15:32:26,livros_interesse_geral,1
2018-01-03 15:32:26,market_place,1
2018-01-03 15:58:43,relogios_presentes,1
2018-01-03 16:05:40,cama_mesa_banho,1
2018-01-03 16:19:59,cama_mesa_banho,1
2018-01-03 16:27:07,pet_shop,1
2018-01-03 16:28:16,esporte_lazer,1
2018-01-03 16:29:43,relogios_presentes,1
2018-01-03 16:29:52,moveis_cozinha_area_de_servico_jantar_e_jardim,1
2018-01-03 16:30:59,cama_mesa_banho,1
2018-01-03 16:33:03,cool_stuff,1
2018-01-03 16:37:06,papelaria,1
2018-01-03 16:55:29,cama_mesa_banho,1
2018-01-03 16:56:47,moveis_decoracao,1
2018-01-03 16:56:47,moveis_escritorio,3
2018-01-03 16:59:02,relogios_presentes,1
2018-01-03 17:01:32,papelaria,1
2018-01-03 17:03:45,beleza_saude,1
2018-01-03 17:06:02,ferramentas_jardim,1
2018-01-03 17:12:03,papelaria,1
2018-01-03 17:17:52,moveis_decoracao,1
2018-01-03 17:20:23,eletroportateis,1
2018-01-03 17:21:39,cama_mesa_banho,1
2018-01-03 17:24:21,telefonia_fixa,1
2018-01-03 17:27:00,consoles_games,1
2018-01-03 17:29:21,telefonia,2
2018-01-03 17:33:26,moveis_decoracao,1
2018-01-03 17:34:05,beleza_saude,1
2018-01-03 17:44:15,moveis_decoracao,1
2018-01-03 17:46:17,esporte_lazer,2
2018-01-03 17:47:40,beleza_saude,1
2018-01-03 18:04:33,cama_mesa_banho,1
2018-01-03 18:07:35,eletronicos,1
2018-01-03 18:13:50,cama_mesa_banho,1
2018-01-03 18:28:29,esporte_lazer,1
2018-01-03 18:30:15,bebes,1
2018-01-03 18:39:54,telefonia,1
2018-01-03 18:41:22,malas_acessorios,1
2018-01-03 18:43:43,moveis_escritorio,1
2018-01-03 18:50:22,telefonia,1
2018-01-03 18:58:59,cama_mesa_banho,1
2018-01-03 19:00:56,relogios_presentes,1
2018-01-03 19:01:41,perfumaria,1
2018-01-03 19:02:46,cool_stuff,1
2018-01-03 19:05:58,telefonia,1
2018-01-03 19:06:33,moveis_decoracao,1
2018-01-03 19:09:09,papelaria,1
2018-01-03 19:11:31,cool_stuff,1
2018-01-03 19:12:28,instrumentos_musicais,1
2018-01-03 19:13:33,papelaria,1
2018-01-03 19:20:34,eletroportateis,1
2018-01-03 19:25:01,telefonia,1
2018-01-03 19:28:12,esporte_lazer,1
2018-01-03 19:31:35,perfumaria,1
2018-01-03 19:39:55,bebes,1
2018-01-03 19:46:53,eletronicos,1
2018-01-03 19:48:29,cool_stuff,1
2018-01-03 19:49:24,eletronicos,1
2018-01-03 19:50:16,pet_shop,1
2018-01-03 19:52:24,eletronicos,1
2018-01-03 19:54:33,bebidas,1
2018-01-03 19:56:30,esporte_lazer,1
2018-01-03 20:15:58,instrumentos_musicais,1
2018-01-03 20:18:19,eletronicos,1
2018-01-03 20:20:16,utilidades_domesticas,1
2018-01-03 20:20:26,perfumaria,1
2018-01-03 20:29:39,papelaria,1
2018-01-03 20:40:15,informatica_acessorios,2
2018-01-03 20:40:17,beleza_saude,1
2018-01-03 20:41:11,alimentos,1
2018-01-03 20:51:51,informatica_acessorios,1
2018-01-03 20:56:22,casa_conforto,1
2018-01-03 20:56:22,moveis_decoracao,1
2018-01-03 20:59:21,eletronicos,1
2018-01-03 21:00:21,moveis_decoracao,1
2018-01-03 21:00:58,moveis_decoracao,2
2018-01-03 21:01:05,moveis_decoracao,1
2018-01-03 21:03:30,automotivo,1
2018-01-03 21:07:26,informatica_acessorios,1
2018-01-03 21:12:11,eletronicos,1
2018-01-03 21:18:31,cama_mesa_banho,1
2018-01-03 21:20:26,moveis_decoracao,6
2018-01-03 21:21:00,papelaria,1
2018-01-03 21:39:45,papelaria,3
2018-01-03 21:40:58,utilidades_domesticas,1
2018-01-03 21:44:46,cama_mesa_banho,2
2018-01-03 21:51:21,beleza_saude,2
2018-01-03 21:53:52,beleza_saude,2
2018-01-03 21:55:18,telefonia,1
2018-01-03 22:00:03,esporte_lazer,1
2018-01-03 22:02:21,esporte_lazer,1
2018-01-03 22:02:54,eletronicos,1
2018-01-03 22:09:24,moveis_escritorio,1
2018-01-03 22:13:05,automotivo,1
2018-01-03 22:16:26,esporte_lazer,1
2018-01-03 22:19:57,casa_construcao,1
2018-01-03 22:20:04,beleza_saude,1
2018-01-03 22:24:13,perfumaria,1
2018-01-03 22:24:40,informatica_acessorios,1
2018-01-03 22:25:41,relogios_presentes,1
2018-01-03 22:26:49,moveis_escritorio,1
2018-01-03 22:31:34,esporte_lazer,1
2018-01-03 22:33:07,automotivo,1
2018-01-03 22:43:18,fashion_esporte,1
2018-01-03 22:45:33,cama_mesa_banho,1
2018-01-03 22:50:18,relogios_presentes,1
2018-01-03 23:00:01,moveis_decoracao,1
2018-01-03 23:02:08,cool_stuff,1
2018-01-03 23:02:20,cama_mesa_banho,1
2018-01-03 23:07:05,ferramentas_jardim,1
2018-01-03 23:07:36,eletronicos,1
2018-01-03 23:21:10,esporte_lazer,1
2018-01-03 23:31:19,eletronicos,2
2018-01-03 23:39:24,relogios_presentes,1
2018-01-03 23:40:14,esporte_lazer,1
2018-01-03 23:45:37,cama_mesa_banho,1
2018-01-03 23:47:03,beleza_saude,1
2018-01-03 23:49:07,brinquedos,1
2018-01-03 23:52:07,eletronicos,1
2018-01-03 23:58:41,utilidades_domesticas,1
2018-01-04 00:02:25,cool_stuff,1
2018-01-04 00:12:07,brinquedos,1
2018-01-04 00:19:58,cool_stuff,1
2018-01-04 00:24:13,eletronicos,1
2018-01-04 00:30:21,relogios_presentes,1
2018-01-04 00:33:32,beleza_saude,1
2018-01-04 00:48:26,cama_mesa_banho,1
2018-01-04 00:48:26,utilidades_domesticas,1
2018-01-04 00:55:30,fashion_bolsas_e_acessorios,1
2018-01-04 01:55:07,esporte_lazer,1
2018-01-04 01:56:56,beleza_saude,1
2018-01-04 02:42:26,beleza_saude,1
2018-01-04 05:39:58,telefonia,1
2018-01-04 06:53:37,bebes,1
2018-01-04 06:56:30,beleza_saude,1
2018-01-04 07:22:51,papelaria,1
2018-01-04 07:27:36,relogios_presentes,1
2018-01-04 07:32:19,esporte_lazer,1
2018-01-04 07:44:46,papelaria,1
2018-01-04 07:58:22,eletronicos,1
2018-01-04 08:06:12,pet_shop,1
2018-01-04 08:16:50,esporte_lazer,2
2018-01-04 08:33:01,beleza_saude,1
2018-01-04 08:41:09,moveis_decoracao,1
2018-01-04 08:54:51,bebidas,1
2018-01-04 08:58:51,eletronicos,1
2018-01-04 09:07:39,moveis_decoracao,1
2018-01-04 09:07:49,moveis_decoracao,1
2018-01-04 09:12:03,eletronicos,1
2018-01-04 09:14:53,cool_stuff,1
2018-01-04 09:15:20,brinquedos,1
2018-01-04 09:17:17,brinquedos,1
2018-01-04 09:22:57,consoles_games,1
2018-01-04 09:29:24,esporte_lazer,1
2018-01-04 09:29:28,beleza_saude,1
2018-01-04 09:30:01,moveis_decoracao,1
2018-01-04 09:42:10,telefonia,1
2018-01-04 09:44:46,bebes,1
2018-01-04 09:48:56,esporte_lazer,1
2018-01-04 09:51:50,bebes,1
2018-01-04 10:04:05,esporte_lazer,1
2018-01-04 10:06:33,beleza_saude,1
2018-01-04 10:16:03,cama_mesa_banho,1
2018-01-04 10:19:42,cama_mesa_banho,1
2018-01-04 10:22:43,brinquedos,1
2018-01-04 10:23:44,esporte_lazer,1
2018-01-04 10:27:42,moveis_escritorio,1
2018-01-04 10:37:57,bebes,1
2018-01-04 10:38:31,brinquedos,1
2018-01-04 10:49:38,cool_stuff,1
2018-01-04 10:53:52,moveis_decoracao,1
2018-01-04 10:54:39,ferramentas_jardim,1
2018-01-04 10:56:01,automotivo,1
2018-01-04 10:56:02,livros_interesse_geral,1
2018-01-04 10:57:34,informatica_acessorios,1
2018-01-04 11:04:51,moveis_decoracao,1
2018-01-04 11:11:33,brinquedos,1
2018-01-04 11:15:10,relogios_presentes,1
2018-01-04 11:15:38,moveis_decoracao,1
2018-01-04 11:22:25,moveis_decoracao,1
2018-01-04 11:22:53,audio,1
2018-01-04 11:27:59,relogios_presentes,1
2018-01-04 11:31:42,automotivo,1
2018-01-04 11:32:40,informatica_acessorios,1
2018-01-04 11:41:52,papelaria,1
2018-01-04 11:43:51,moveis_decoracao,1
2018-01-04 11:47:46,livros_interesse_geral,1
2018-01-04 11:55:05,papelaria,1
2018-01-04 11:56:25,beleza_saude,1
2018-01-04 11:59:36,telefonia,2
2018-01-04 12:00:49,informatica_acessorios,2
2018-01-04 12:00:50,casa_construcao,2
2018-01-04 12:02:33,moveis_decoracao,1
2018-01-04 12:03:36,informatica_acessorios,2
2018-01-04 12:03:56,pet_shop,1
2018-01-04 12:13:07,cama_mesa_banho,1
2018-01-04 12:15:09,esporte_lazer,1
2018-01-04 12:17:00,perfumaria,1
2018-01-04 12:20:04,construcao_ferramentas_construcao,2
2018-01-04 12:20:48,moveis_decoracao,1
2018-01-04 12:23:21,brinquedos,1
2018-01-04 12:26:07,cama_mesa_banho,1
2018-01-04 12:32:11,pcs,1
2018-01-04 12:33:11,pet_shop,1
2018-01-04 12:33:44,telefonia,1
2018-01-04 12:38:02,ferramentas_jardim,1
2018-01-04 12:45:51,eletronicos,1
2018-01-04 12:48:56,beleza_saude,1
2018-01-04 12:56:06,moveis_sala,1
2018-01-04 12:56:34,cama_mesa_banho,1
2018-01-04 12:58:13,utilidades_domesticas,1
2018-01-04 13:14:34,moveis_decoracao,1
2018-01-04 13:23:57,moveis_decoracao,1
2018-01-04 13:25:14,telefonia,1
2018-01-04 13:30:02,cool_stuff,1
2018-01-04 13:33:42,utilidades_domesticas,1
2018-01-04 13:37:09,automotivo,1
2018-01-04 13:39:48,informatica_acessorios,1
2018-01-04 13:40:05,malas_acessorios,1
2018-01-04 13:41:14,moveis_decoracao,1
2018-01-04 13:52:26,beleza_saude,1
2018-01-04 13:53:07,telefonia,1
2018-01-04 13:54:22,bebes,1
2018-01-04 14:05:07,automotivo,1
2018-01-04 14:11:25,cool_stuff,1
2018-01-04 14:12:09,cama_mesa_banho,1
2018-01-04 14:15:24,beleza_saude,2
2018-01-04 14:16:56,eletronicos,1
2018-01-04 14:19:02,perfumaria,1
2018-01-04 14:33:41,bebidas,1
2018-01-04 14:35:44,industria_comercio_e_negocios,1
2018-01-04 14:37:29,papelaria,1
2018-01-04 14:42:04,cool_stuff,1
2018-01-04 14:44:23,esporte_lazer,1
2018-01-04 14:44:50,moveis_decoracao,1
2018-01-04 14:46:20,beleza_saude,1
2018-01-04 14:46:22,cama_mesa_banho,2
2018-01-04 14:48:20,relogios_presentes,1
2018-01-04 14:53:20,esporte_lazer,1
2018-01-04 14:57:28,eletronicos,1
2018-01-04 15:01:26,brinquedos,1
2018-01-04 15:06:03,esporte_lazer,1
2018-01-04 15:07:34,perfumaria,1
2018-01-04 15:10:45,relogios_presentes,1
2018-01-04 15:12:39,beleza_saude,1
2018-01-04 15:14:41,papelaria,1
2018-01-04 15:14:51,fashion_bolsas_e_acessorios,1
2018-01-04 15:22:28,papelaria,1
2018-01-04 15:25:36,papelaria,1
2018-01-04 15:29:14,moveis_decoracao,1
2018-01-04 15:30:13,telefonia,1
2018-01-04 15:31:25,eletrodomesticos,1
2018-01-04 15:39:07,papelaria,1
2018-01-04 15:40:32,cama_mesa_banho,1
2018-01-04 15:41:48,cama_mesa_banho,1
2018-01-04 15:59:36,malas_acessorios,1
